ContactSendRecPairs
20,0.002394496
25,0.002112104
31,0.002183644
39,0.002131254
48,0.002263966
61,0.002168494
76,0.002052302
95,0.002190046
119,0.002194115
149,0.002103156
186,0.002159069
232,0.00218325
291,0.002284039
363,0.002254338
454,0.002345553
568,0.002377888
710,0.002595761
888,0.002804108
1110,0.003135912
1387,0.002758098
1734,0.002989901
2168,0.002817305
2710,0.003049728
3388,0.00279541
4235,0.002913313
5293,0.002704002
6617,0.003127918
8271,0.002804124
10339,0.00293001
12924,0.002735197
