Layers
20,0.004011441
24,0.00394772
28,0.004031164
34,0.004055398
41,0.0040337
49,0.004228109
59,0.004227544
71,0.004676227
85,0.004639286
103,0.005276461
123,0.005297406
148,0.005492177
178,0.005828502
213,0.006128655
256,0.006980405
308,0.007682642
369,0.008744747
443,0.01037749
532,0.01228141
638,0.01463837
766,0.01866676
920,0.02328947
1104,0.02934534
1324,0.03696279
1589,0.04788823
1907,0.06481155
2289,0.08522543
2747,0.1131372
3296,0.1573656
3956,0.2132812
