Layers
20,0.002268363
24,0.002260827
28,0.002399781
34,0.002403169
41,0.002550836
49,0.002497493
59,0.002544196
71,0.002754942
85,0.002833182
103,0.003086331
123,0.003125691
148,0.003428327
178,0.003729592
213,0.004090292
256,0.004710656
308,0.005306899
369,0.006553839
443,0.007376973
532,0.009110706
638,0.01139192
766,0.01427162
920,0.01872359
1104,0.023463
1324,0.03171749
1589,0.0406951
1907,0.05565877
2289,0.069996
2747,0.09948601
3296,0.1289078
3956,0.1684873
