20,0.002822558
24,0.003027173
28,0.003160432
34,0.003095741
41,0.003000632
49,0.003025296
59,0.003092982
71,0.003287898
85,0.003420778
103,0.003575697
123,0.003300714
148,0.003415978
178,0.003510169
213,0.003845018
256,0.004153031
308,0.00428745
369,0.004643494
443,0.005088952
532,0.005977344
638,0.007061831
766,0.00852323
920,0.01023141
1104,0.01119959
1324,0.01297744
1589,0.01700073
1907,0.02051369
2289,0.02660837
2747,0.0340729
3296,0.04345218
3956,0.05627086
