20,0.00294841
22,0.002877567
25,0.002847336
28,0.002832092
31,0.002912984
35,0.003113576
39,0.002994535
44,0.003103996
49,0.003107348
55,0.003419803
62,0.003370807
69,0.003544148
77,0.003653937
87,0.003898861
97,0.00399655
109,0.004450243
122,0.004928932
137,0.005265413
153,0.005259384
172,0.005880048
192,0.006110831
216,0.005960314
242,0.006847905
271,0.008128435
303,0.008080482
340,0.008426832
380,0.009456357
426,0.01070256
477,0.01145559
534,0.01322513
