Parent Constraints
2,0.002103713
2,0.002118251
2,0.002005856
2,0.002022993
2,0.002200947
2,0.002020188
2,0.00201797
2,0.001963029
2,0.001933783
2,0.002048172
2,0.001963095
2,0.002110979
3,0.001986076
3,0.00196981
3,0.001946687
3,0.001957537
3,0.002068868
3,0.001966519
3,0.002024762
3,0.001966877
3,0.001952066
4,0.001968337
4,0.001959735
4,0.002061421
4,0.002005166
4,0.001996323
4,0.001975691
5,0.001930479
5,0.002012411
5,0.001957505
5,0.002133917
5,0.001979321
6,0.00195761
6,0.001949843
6,0.001955054
6,0.002081943
6,0.001963432
7,0.002045968
7,0.001984279
7,0.001945052
7,0.001975079
8,0.001951695
8,0.002079981
8,0.001950689
9,0.001977418
9,0.001995841
9,0.001947547
10,0.002023071
10,0.001974574
10,0.002090557
11,0.00198708
11,0.001952498
11,0.001952798
12,0.001946862
12,0.002053995
13,0.001967508
13,0.00203571
14,0.001964822
14,0.001960333
15,0.002023368
15,0.001984618
16,0.002193936
16,0.001961998
17,0.001995973
18,0.001952768
18,0.001919643
19,0.002006089
20,0.001951737
20,0.002052657
21,0.001970158
22,0.001948039
23,0.001962745
23,0.001929641
24,0.002031832
25,0.001948821
26,0.002054516
27,0.001971497
28,0.001919862
29,0.001965169
30,0.001971071
31,0.002115643
32,0.001975721
33,0.001989421
34,0.001953328
35,0.0019447
37,0.00200793
38,0.001985543
39,0.00209848
41,0.001960681
42,0.001963095
44,0.001973338
45,0.001935456
47,0.002019254
49,0.001958762
50,0.002032434
52,0.001947013
54,0.001920339
56,0.001975931
58,0.001942588
60,0.00208147
62,0.001960238
64,0.002012255
66,0.00194588
69,0.001910841
71,0.002002428
74,0.001957567
76,0.002051275
79,0.00197593
82,0.001982621
85,0.00194216
87,0.001954364
91,0.00202602
94,0.001971332
97,0.002068202
100,0.00197703
104,0.001940611
108,0.001963449
111,0.001923566
115,0.002041833
119,0.001957134
124,0.00198192
128,0.001952906
132,0.001909215
137,0.001980387
142,0.001976916
147,0.002079541
152,0.001977358
157,0.00197807
163,0.001949934
169,0.001962141
175,0.001986192
181,0.001980455
187,0.002027159
194,0.001953864
200,0.001966051
207,0.001946098
215,0.001929893
222,0.002025438
230,0.001979216
238,0.002048017
246,0.001952778
255,0.001946684
264,0.001972731
273,0.001961967
283,0.002085372
293,0.001962969
303,0.002002357
314,0.001951483
325,0.001945443
336,0.001983985
348,0.001993389
360,0.002064975
373,0.001978941
386,0.00198521
399,0.001967075
413,0.001933759
428,0.002020813
443,0.001977581
458,0.002047599
474,0.001970281
491,0.001937434
508,0.001978267
526,0.001936173
544,0.002041205
563,0.001985136
583,0.002036707
604,0.001960263
625,0.001924073
647,0.001978756
669,0.001957444
693,0.002099394
717,0.00199404
742,0.00199713
768,0.001970216
795,0.001946683
823,0.002004187
852,0.001990544
882,0.002049723
912,0.00199329
944,0.001959983
977,0.001975722
1012,0.001972162
1047,0.002091313
1084,0.001998437
1122,0.002093251
1161,0.001985724
1202,0.00194842
1244,0.001985657
1287,0.001955192
1332,0.002111164
1379,0.001976034
1427,0.002051597
1477,0.001976939
1529,0.001966681
1582,0.001980566
1638,0.001977579
1695,0.002074399
1754,0.001980679
1816,0.001982771
1879,0.001967357
