Scale Constraints
2,0.002154859
2,0.002021815
2,0.002198208
2,0.002059896
2,0.002063969
2,0.002069698
2,0.002007901
2,0.002213052
2,0.002052414
2,0.002157561
2,0.002048744
2,0.002022719
3,0.002117489
3,0.002021644
3,0.002242666
3,0.002058494
3,0.002080319
3,0.002053579
3,0.002003049
3,0.002177893
3,0.0021082
4,0.002209712
4,0.002077904
4,0.002012721
4,0.002147831
4,0.002030643
4,0.002302366
5,0.002050049
5,0.002081645
5,0.002068778
5,0.002012831
5,0.002267856
6,0.002066432
6,0.002212338
6,0.002080312
6,0.002049603
6,0.002164111
7,0.002084167
7,0.002253569
7,0.002107311
7,0.002120184
8,0.002086432
8,0.002060551
8,0.002180634
9,0.002112411
9,0.002202442
9,0.002122859
10,0.002060369
10,0.002125219
10,0.002099307
11,0.00230769
11,0.002118174
11,0.00210276
12,0.002079632
12,0.002049343
13,0.002173432
13,0.00211918
14,0.002188245
14,0.002077224
15,0.002026782
15,0.002150118
16,0.002109169
16,0.002280877
17,0.002156955
18,0.002152363
18,0.002136264
19,0.002074384
20,0.002207328
20,0.002138598
21,0.00221928
22,0.002117257
23,0.00206049
23,0.002120903
24,0.002120101
25,0.002299258
26,0.002142518
27,0.002177714
28,0.002135857
29,0.00208052
30,0.002191789
31,0.002137476
32,0.002239208
33,0.002108336
34,0.002076729
35,0.002138297
37,0.002078193
38,0.002299026
39,0.002124811
41,0.002180477
42,0.002128669
44,0.002111031
45,0.002252116
47,0.00235039
49,0.002520255
50,0.002186544
52,0.002266764
54,0.00242893
56,0.00230045
58,0.002407248
60,0.002172528
62,0.002224194
64,0.002198559
66,0.002144689
69,0.0023198
71,0.002212895
74,0.002317037
76,0.002205135
79,0.002142908
82,0.002250063
85,0.002193843
87,0.002357632
91,0.002236764
94,0.002284154
97,0.002223799
100,0.002241844
104,0.00233078
108,0.002292739
111,0.002405564
115,0.002291576
119,0.002259451
124,0.002337778
128,0.002331631
132,0.002438252
137,0.002329331
142,0.002394386
147,0.00235708
152,0.002324405
157,0.002455974
163,0.002352679
169,0.002551836
175,0.00242572
181,0.002393765
187,0.002492922
194,0.002453235
200,0.002691429
207,0.002450356
215,0.002614761
222,0.002546159
230,0.002447861
238,0.002656388
246,0.002495043
255,0.002773617
264,0.002531235
273,0.002544062
283,0.002625541
293,0.00253508
303,0.002854114
314,0.002617232
325,0.002777169
336,0.002670004
348,0.002804059
360,0.002995274
373,0.002896852
386,0.003160097
399,0.002951411
413,0.003058352
428,0.003054965
443,0.003041595
458,0.003240221
474,0.003111023
491,0.003390057
508,0.003243057
526,0.003252164
544,0.003386839
563,0.003295922
583,0.0035652
604,0.003417148
625,0.003608822
647,0.003610943
669,0.003600979
693,0.004515613
717,0.004531354
742,0.00487864
768,0.004671288
795,0.004804833
823,0.004899826
852,0.004858484
882,0.005214479
912,0.005226941
944,0.005422717
977,0.005348989
1012,0.005407711
1047,0.005558652
1084,0.005654212
1122,0.006041803
1161,0.00609158
1202,0.006331451
1244,0.006281945
1287,0.006303785
1332,0.006656005
1379,0.009640246
1427,0.01016808
1477,0.009901634
1529,0.01075813
1582,0.01073695
1638,0.01077998
1695,0.0113718
1754,0.01145597
1816,0.01253602
1879,0.01222065
